@station,number,@load,@bikeflag,reachtime,index,station_id,routename,abbr,routeID,hexcolor,color,name,gtfs_latitude,gtfs_longitude,address,city,county,state,zipcode
CIVC,2,0,1,11,15,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,11,16,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,12,17,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,12,18,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,13,19,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,13,20,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,14,21,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,14,22,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,15,23,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,15,24,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,16,25,6,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,16,26,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,16,27,6,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,16,28,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,17,29,6,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,17,30,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,17,31,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,18,32,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,18,33,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,19,34,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,19,35,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,20,36,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,20,37,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,20,38,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,20,39,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,21,40,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,2,0,1,21,41,10,Millbrae/SFIA to Antioch,SFIA-ANTC,ROUTE 2,#FFFF33,YELLOW,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,5,1,12,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,5,2,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,6,3,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,6,4,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,7,5,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,7,6,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,8,7,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,8,8,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,9,9,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,9,10,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,10,11,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,10,12,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,11,13,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,11,14,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,12,15,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,12,16,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,13,17,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,13,18,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,14,19,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,14,20,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,15,21,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,15,22,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,16,23,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,16,24,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,17,25,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,17,26,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,18,27,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,5,0,1,18,28,15,Warm Springs/South Fremont to Daly City,WARM-DALY,ROUTE 5,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,6,4,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,6,6,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,7,8,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,7,9,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,8,10,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,8,11,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,9,12,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,9,13,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,10,14,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,10,15,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,11,16,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,11,17,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,12,18,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,12,19,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,13,20,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,13,21,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,14,22,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,14,23,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,15,24,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,15,25,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,16,26,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,16,27,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,17,28,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,17,29,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,18,30,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,18,31,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,19,32,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,6,0,1,19,33,6,Daly City to Warm Springs/South Fremont,DALY-WARM,ROUTE 6,#339933,GREEN,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,5,1,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,5,2,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,6,3,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,6,4,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,7,5,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,7,6,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,8,7,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,8,8,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,9,9,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,9,10,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,10,11,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,10,12,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,11,13,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,11,14,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,12,15,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,12,16,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,13,17,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,13,18,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,14,19,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,14,20,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,15,21,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,15,22,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,16,23,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,16,24,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,17,25,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,17,26,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,18,27,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,18,28,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,19,29,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,19,30,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,7,0,1,20,31,14,Richmond to Daly City/Millbrae,RICH-MLBR,ROUTE 7,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,6,1,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,6,2,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,7,3,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,7,4,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,8,5,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,8,6,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,9,7,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,9,8,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
CIVC,8,0,1,10,9,10,Millbrae/Daly City to Richmond,MLBR-RICH,ROUTE 8,#FF0000,RED,Civic Center/UN Plaza,37.779732,-122.414123,1150 Market Street,San Francisco,sanfrancisco,CA,94102
